Country Name,Country ID,Gender,Ruler Name,Person ID,Ruler Dynasty,Secondary Dynasty,Rule Start Month,Rule Start Year,Rule End Month,Rule End Year,Regency 1?,Regent Name,Regent Person ID,Regency 2? ,ID,Start Regency1 Month,Start Regency 1 Year,End Regency1 Month,End Regency1 Year,Start Regency2 Month,Start Regency2 Year,End Regency 2 Month ,End Regency2 Year,Regency 3 name ,ID,Regency 3 Begin Year ,Regency 3 End Month,Regency 3 End ,Was assasinated?,Was Sickly?,Other Notes,IS_MEMBER_HRE,IS_MEMBER_GC,IS_MEMBER_NGC,Is_Member_Habsburg_Alliance_Block,Is_Member_Spanish_Alliance_Block,Capital_Name,Capital_Lat,Capital_Long,Religion,"Reference For Rule Date: 1 for rule begin and end directly from 'Rulers and Governments', 3 for 'Rulers and Governments' as primary source but some minor modification was made or comment was necessary, 4 for ""Monarchs, Rulers, Dynasties and Kingdoms of the World"" as primary source, 5 for other citation, 6 for primary source was non-Rulers and Governments, and some minor modification was made or comment was neccesary",Note on Ruler Coding,Rule Is Transferred to this Individual as a Result of War Outcome,Citation for Rule Is Transferred to this Individual as a Result of War Outcome,Is_Landlocked,Archduchy of Austria/Habsburg Empire/Austrian Crownlands/Austria-Hungary,Belgium,County Palatine of the Rhine/Electoral Palatinate/The Palatinate,Crown of Castile,Duchy of Holstein,Duchy of Limburg,Duchy of Lucca,Duchy of Luxembourg,Duchy of Parma,Electorate of Saxony/Kingdom of Saxony/Saxony,Electorate/Duchy/Kingdom of Bavaria,Grand Duchy of Hesse (Hesse-Darmstadt),Electorate of Hesse (Hesse-Kassel),Electorate/Margraviate of Brandenburg/Brandenburg-Prussia/Kingdom of Prussia,France -- First French Empire,French First Republic,France -- Kingdom of France,France -- Second French Empire,French Second Republic,French Third Republic (1870-1940),German Confederation [HRE Successor],German Empire [HRE Successor],Grand Duchy of Baden,Grand Duchy of Lithuania,Grand Duchy of Tuscany,Holy Roman Empire,Independent Principality of Lichtenstein,Kingdom of Bohemia,Kingdom of Denmark,Kingdom of England/ England-Scotland/Great Britain/United Kingdom,Kingdom of Greece,Kingdom of Hanover/Duchy of Brunswick/Electorate of Brunswick Luneberg/Electorate of Hanover,Kingdom of Hungary/ Christian Hungary,Kingdom of Naples,Kingdom of Navarre,Kingdom of Norway,Kingdom of Poland/Polish-Lithuanian Commonwealth,Kingdom of Portugal and the Algarves,Kingdom of Romania/United Principalities/Kingdom of Romania/Moldavia,Kingdom of Sardinia/ Peidmont-Sardinia/ Kingdom of Italy,Kingdom of Scotland ,Kingdom of Sicily ,Kingdom of Sweden,Kingdom of the Two Sicilies,Kingdom of Württemberg,Mecklenburg-Schwerin,Mecklenburg-Strelitz,North German Confederation [HRE Successor],Oldenburg,Principality of Bulgaria/Kingdom of Bulgaria,Principality of Montenegro/Kingdom of Montenegro,Principality of Serbia/Kingdom of Serbia,Principality of Zeta,Republic of the Seven United Netherlands/Kingdom of the Netherlands/The Netherlands,Russia -- Grand Duchy of Moscow,Russia -- Tsardom of Russia/Russian Empire,Saxe-Weimar-Eisenach,Spain -- Crown of Aragon,Spain -- Habsburg Spain,Spain -- Kingdom of Spain,Religion Citation,Capital Location Citation
Russia -- Tsardom of Russia/Russian Empire,83,M,Alexander II,44,Holstein-Gottorp-Romanov,,April,1879,March,1881,,,,,,,,,,,,,,,,,,,Yes by bomb,,,,,,,,Saint Petersburg,"59,93428","30,335099",Russian Orthodox,1,,,,0,Yes,Never,DNE,DNE,DNE,DNE,DNE,Never,DNE,No,DNE,DNE,DNE,Yes,No,DNE,DNE,DNE,DNE,Never,No,Yes,DNE,DNE,DNE,DNE,Never,DNE,No,Never,Never,DNE,No,DNE,DNE,No,DNE,Never,Yes,Never,DNE,DNE,Yes,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,No,Never,Never,DNE,Never,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Russian_Empire,https://en.wikipedia.org/wiki/Russian_Empire
Russia -- Tsardom of Russia/Russian Empire,83,M,Alexander III,40,Holstein-Gottorp-Romanov,,March,1881,November,1894,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Petersburg,"59,93428","30,335099",Russian Orthodox,1,,,,0,Yes,Never,DNE,DNE,DNE,DNE,DNE,Never,DNE,No,DNE,DNE,DNE,Yes,No,DNE,DNE,DNE,DNE,Never,No,Yes,DNE,DNE,DNE,DNE,Never,DNE,No,Never,Never,DNE,No,DNE,DNE,No,DNE,Never,Yes,Never,DNE,DNE,Yes,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,No,Never,Never,DNE,Never,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Russian_Empire,https://en.wikipedia.org/wiki/Russian_Empire
Russia -- Tsardom of Russia/Russian Empire,83,M,Nicholas II,37,Holstein-Gottorp-Romanov,,November,1894,May,1905,,,,,,,,,,,,,,,,,,,killed by bolsheviks,,,,,,,,Saint Petersburg,"59,93428","30,335099",Russian Orthodox,1,,,,0,Yes,Never,DNE,DNE,DNE,DNE,DNE,Never,DNE,No,DNE,DNE,DNE,Yes,No,DNE,DNE,DNE,DNE,Never,No,Yes,DNE,DNE,DNE,DNE,Never,DNE,No,Never,Never,DNE,No,DNE,DNE,No,DNE,Never,Yes,Never,DNE,DNE,Yes,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,No,Never,Never,DNE,Never,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Russian_Empire,https://en.wikipedia.org/wiki/Russian_Empire
Russia -- Tsardom of Russia/Russian Empire,83,M,Nicholas II,37,Holstein-Gottorp-Romanov,,May,1905,August,1916,,,,,,,,,,,,,,,,,,,killed by bolsheviks,,,,,,,,Saint Petersburg,"59,93428","30,335099",Russian Orthodox,1,,,,0,Yes,Never,DNE,DNE,DNE,DNE,DNE,Never,DNE,No,DNE,DNE,DNE,Yes,No,DNE,DNE,DNE,DNE,Never,No,Yes,DNE,DNE,DNE,DNE,Never,DNE,No,Never,Never,DNE,No,DNE,DNE,Yes,DNE,Never,Yes,Never,DNE,DNE,Yes,DNE,DNE,DNE,DNE,DNE,DNE,No,DNE,No,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,https://en.wikipedia.org/wiki/Russian_Empire,https://en.wikipedia.org/wiki/Russian_Empire
Russia -- Tsardom of Russia/Russian Empire,83,M,Nicholas II,37,Holstein-Gottorp-Romanov,,August,1916,September,1916,,,,,,,,,,,,,,,,,,,killed by bolsheviks,,,,,,,,Saint Petersburg,"59,93428","30,335099",Russian Orthodox,1,,,,0,Yes,Never,DNE,DNE,DNE,DNE,DNE,Never,DNE,No,DNE,DNE,DNE,Yes,No,DNE,DNE,DNE,DNE,Never,No,Yes,DNE,DNE,DNE,DNE,Never,DNE,No,Never,Never,DNE,No,DNE,DNE,Yes,DNE,Never,No,Never,DNE,DNE,Yes,DNE,DNE,DNE,DNE,DNE,DNE,Yes,DNE,No,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,https://en.wikipedia.org/wiki/Russian_Empire,https://en.wikipedia.org/wiki/Russian_Empire
Russia -- Tsardom of Russia/Russian Empire,83,M,Nicholas II,37,Holstein-Gottorp-Romanov,,September,1916,March,1917,,,,,,,,,,,,,,,,,,,killed by bolsheviks,,,,,,,,Saint Petersburg,"59,93428","30,335099",Russian Orthodox,1,,,,0,Yes,Never,DNE,DNE,DNE,DNE,DNE,Never,DNE,No,DNE,DNE,DNE,Yes,No,DNE,DNE,DNE,DNE,Never,No,Yes,DNE,DNE,DNE,DNE,Never,DNE,No,Never,Never,DNE,No,DNE,DNE,Yes,DNE,Never,No,Never,DNE,DNE,Yes,DNE,DNE,DNE,DNE,DNE,DNE,Yes,DNE,No,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,https://en.wikipedia.org/wiki/Russian_Empire,https://en.wikipedia.org/wiki/Russian_Empire
Kingdom of Hungary/ Christian Hungary,87,M,Vladislaus II,6365,Jagiellon,,July,1490,December,1506,,,,,,,,,,,,,,,,,,,,,,,,,,,Buda,"47,466287","19,049582",Roman Catholic,1,,,,0,Yes,DNE,Never,Never,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,Never,DNE,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Yes,DNE,Yes,DNE,No,Never,Never,DNE,DNE,Never,Never,Never,Never,Yes,Never,Never,Never,Never,Never,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Yes,DNE,Never,DNE,DNE,Never,DNE,DNE,https://en.wikipedia.org/wiki/Kingdom_of_Hungary,https://en.wikipedia.org/wiki/Kingdom_of_Hungary
Kingdom of Hungary/ Christian Hungary,87,M,Vladislaus II,6365,Jagiellon,,December,1506,March,1516,,,,,,,,,,,,,,,,,,,,,,,,,,,Buda,"47,466287","19,049582",Roman Catholic,1,,,,0,Yes,DNE,Never,Never,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,Never,DNE,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Yes,DNE,No,Never,Never,DNE,DNE,Never,Never,Never,Never,Yes,Never,Never,Never,Never,Never,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,Never,DNE,DNE,Never,DNE,DNE,https://en.wikipedia.org/wiki/Kingdom_of_Hungary,https://en.wikipedia.org/wiki/Kingdom_of_Hungary
Kingdom of Hungary/ Christian Hungary,87,M,Louis II,6366,Jagiellon,,March,1516,August,1526,,,,,,,,,,,,,,,,,,,,,killed in battle against ottomons,,,,,,Buda,"47,466287","19,049582",Roman Catholic,1,,,,0,Yes,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,Never,DNE,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Yes,DNE,No,Never,Never,DNE,DNE,Never,Never,Never,Never,Yes,Never,Never,Never,Never,Never,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,Never,DNE,DNE,Never,DNE,DNE,https://en.wikipedia.org/wiki/Kingdom_of_Hungary,https://en.wikipedia.org/wiki/Kingdom_of_Hungary
Kingdom of Hungary/ Christian Hungary,87,M,Ferdinand I,6368,Habsburg,,October,1527,June,1535,,,,,,,,,,,,,,,,,,,,,,,,,1,,Buda,"47,466287","19,049582",Roman Catholic,1,,,,0,Yes,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,Never,DNE,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,No,DNE,Yes,Never,Never,DNE,DNE,Never,Never,DNE,Never,Yes,Never,Never,Never,Never,Never,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,Never,DNE,DNE,Never,DNE,DNE,https://en.wikipedia.org/wiki/Kingdom_of_Hungary,https://en.wikipedia.org/wiki/Kingdom_of_Hungary
Kingdom of Hungary/ Christian Hungary,87,M,Ferdinand I,6368,Habsburg,,,1536,,1563,,,,,,,,,,,,,,,,,,,,,,,,,1,,Bratislava,"48,148597","17,107748",Roman Catholic,1,,,,0,Yes,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,Never,DNE,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,No,DNE,Yes,Never,Never,DNE,DNE,Never,Never,DNE,Never,Yes,Never,Never,Never,Never,Never,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,Never,DNE,DNE,Never,DNE,DNE,https://en.wikipedia.org/wiki/Kingdom_of_Hungary,https://en.wikipedia.org/wiki/Kingdom_of_Hungary
Kingdom of Hungary/ Christian Hungary,87,M,Maximilian,7237,Habsburg,,September,1563,September,1572,,,,,,,,,,,,,,,,,,,,,,,,,1,,Bratislava,"48,148597","17,107748",Roman Catholic,1,,,,0,Yes,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,Never,DNE,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,No,DNE,Yes,Never,Never,DNE,DNE,Never,Never,DNE,Never,Yes,Never,Never,Never,Never,Never,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,Never,DNE,DNE,Never,DNE,https://en.wikipedia.org/wiki/Kingdom_of_Hungary,https://en.wikipedia.org/wiki/Kingdom_of_Hungary
Kingdom of Hungary/ Christian Hungary,87,M,Rudolph,7238,Habsburg,,September,1572,April,1597,,,,,,,,,,,,,,,,,,,,,,,,,1,,Bratislava,"48,148597","17,107748",Roman Catholic,1,,,,0,Yes,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,Never,DNE,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,No,DNE,Yes,Never,Never,DNE,DNE,Never,Never,DNE,Never,Yes,Never,Never,Never,Never,Never,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,Never,DNE,DNE,Never,DNE,https://en.wikipedia.org/wiki/Kingdom_of_Hungary,https://en.wikipedia.org/wiki/Kingdom_of_Hungary
Kingdom of Hungary/ Christian Hungary,87,M,Rudolph,7238,Habsburg,,April,1597,April,1606,,,,,,,,,,,,,,,,,,,,,,,,,1,,Bratislava,"48,148597","17,107748",Roman Catholic,1,,,,0,Yes,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,Never,DNE,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,No,DNE,Yes,Never,Never,DNE,DNE,Never,Never,DNE,Never,No,Never,Never,Never,Never,Never,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,Never,DNE,DNE,Never,DNE,https://en.wikipedia.org/wiki/Kingdom_of_Hungary,https://en.wikipedia.org/wiki/Kingdom_of_Hungary
Kingdom of Hungary/ Christian Hungary,87,M,Rudolph,7238,Habsburg,,April,1606,June,1607,,,,,,,,,,,,,,,,,,,,,,,,,1,,Bratislava,"48,148597","17,107748",Roman Catholic,1,,,,0,Yes,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,Never,DNE,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,No,DNE,Yes,Never,Never,DNE,DNE,Never,Never,DNE,Never,Yes,Never,Never,Never,Never,Never,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,Never,DNE,DNE,Never,DNE,https://en.wikipedia.org/wiki/Kingdom_of_Hungary,https://en.wikipedia.org/wiki/Kingdom_of_Hungary
Kingdom of Hungary/ Christian Hungary,87,M,Rudolph,7238,Habsburg,,June,1607,November,1608,,,,,,,,,,,,,,,,,,,,,,,,,1,,Bratislava,"48,148597","17,107748",Roman Catholic,1,,,,0,Yes,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,Never,DNE,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Yes,DNE,Yes,Never,Never,DNE,DNE,Never,Never,DNE,Never,Yes,Never,Never,Never,Never,Never,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,Never,DNE,DNE,Never,DNE,https://en.wikipedia.org/wiki/Kingdom_of_Hungary,https://en.wikipedia.org/wiki/Kingdom_of_Hungary
Kingdom of Hungary/ Christian Hungary,87,M,Matthias II,7239,Habsburg,,November,1608,July,1618,,,,,,,,,,,,,,,,,,,,,,,,,1,,Bratislava,"48,148597","17,107748",Roman Catholic,1,,1,War P. 557; Matthais gains these countries through the Habsburg Brothers' War,0,Yes,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,Never,DNE,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Yes,DNE,Yes,Never,Never,DNE,DNE,Never,Never,DNE,Never,Yes,Never,Never,Never,Never,Never,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,Never,DNE,DNE,Never,DNE,https://en.wikipedia.org/wiki/Kingdom_of_Hungary,https://en.wikipedia.org/wiki/Kingdom_of_Hungary
Kingdom of Hungary/ Christian Hungary,87,M,Ferdinand II,2419,Habsburg,,July,1618,December,1625,,,,,,,,,,,,,,,,,,,,,,,,,1,,Bratislava,"48,148597","17,107748",Roman Catholic,1,,,,0,Yes,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,DNE,Never,DNE,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Yes,DNE,Yes,Never,Never,DNE,DNE,Never,Never,DNE,Never,Yes,Never,Never,Never,Never,Never,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,Never,DNE,DNE,Never,DNE,https://en.wikipedia.org/wiki/Kingdom_of_Hungary,https://en.wikipedia.org/wiki/Kingdom_of_Hungary
Kingdom of Hungary/ Christian Hungary,87,M,Ferdinand III,2418,Habsburg,,December,1625,May,1635,,,,,,,,,,,,,,,,,,,,,,,,,1,,Bratislava,"48,148597","17,107748",Roman Catholic,3,"R and G has Ferdinand IV co-ruling these countries for a few years. However, he dies young (age 20) and is not in the geneology data",,,0,Yes,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,DNE,Never,DNE,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Yes,DNE,Yes,Never,Never,DNE,DNE,Never,Never,DNE,Never,Yes,Never,Never,Never,DNE,Never,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,Never,DNE,DNE,Never,DNE,https://en.wikipedia.org/wiki/Kingdom_of_Hungary,https://en.wikipedia.org/wiki/Kingdom_of_Hungary
Kingdom of Hungary/ Christian Hungary,87,M,Ferdinand III,2418,Habsburg,,May,1635,June,1655,,,,,,,,,,,,,,,,,,,,,,,,,1,,Bratislava,"48,148597","17,107748",Roman Catholic,3,"R and G has Ferdinand IV co-ruling these countries for a few years. However, he dies young (age 20) and is not in the geneology data",,,0,Yes,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,DNE,Never,DNE,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,No,DNE,Yes,Never,Never,DNE,DNE,Never,Never,DNE,Never,Yes,Never,Never,Never,DNE,Never,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,Never,DNE,DNE,Never,DNE,https://en.wikipedia.org/wiki/Kingdom_of_Hungary,https://en.wikipedia.org/wiki/Kingdom_of_Hungary
Kingdom of Hungary/ Christian Hungary,87,M,Leopold  I,2420,Habsburg,,June,1655,June,1682,,,,,,,,,,,,,,,,,,,,,,,,,1,,Bratislava,"48,148597","17,107748",Roman Catholic,3,"Post Leopold there is unification with Austria, even if titles may be confused. ",,,0,Yes,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,DNE,Never,DNE,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,No,DNE,Yes,Never,Never,DNE,DNE,Never,Never,DNE,Never,Yes,Never,Never,Never,DNE,Never,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,Never,DNE,DNE,Never,DNE,https://en.wikipedia.org/wiki/Kingdom_of_Hungary,https://en.wikipedia.org/wiki/Kingdom_of_Hungary
Kingdom of Hungary/ Christian Hungary,87,M,Leopold  I,2420,Habsburg,,June,1682,April,1684,,,,,,,,,,,,,,,,,,,,,,,,,1,,Bratislava,"48,148597","17,107748",Roman Catholic,3,"Post Leopold there is unification with Austria, even if titles may be confused. ",,,0,Yes,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,DNE,Never,DNE,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Yes,DNE,Yes,Never,Never,DNE,DNE,Never,Never,DNE,Never,Yes,Never,Never,Never,DNE,Never,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,Never,DNE,DNE,Never,DNE,https://en.wikipedia.org/wiki/Kingdom_of_Hungary,https://en.wikipedia.org/wiki/Kingdom_of_Hungary
Kingdom of Hungary/ Christian Hungary,87,M,Leopold  I,2420,Habsburg,,April,1684,September,1701,,,,,,,,,,,,,,,,,,,,,,,,,1,,Bratislava,"48,148597","17,107748",Roman Catholic,3,"Post Leopold there is unification with Austria, even if titles may be confused. ",,,0,Yes,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,DNE,Never,DNE,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Yes,DNE,Yes,Never,Never,DNE,Never,Never,Never,DNE,Never,Yes,Never,Never,Never,DNE,Never,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,Never,DNE,DNE,Never,DNE,https://en.wikipedia.org/wiki/Kingdom_of_Hungary,https://en.wikipedia.org/wiki/Kingdom_of_Hungary
Kingdom of Hungary/ Christian Hungary,87,M,Leopold  I,2420,Habsburg,,September,1701,May,1705,,,,,,,,,,,,,,,,,,,,,,,,,1,,Bratislava,"48,148597","17,107748",Roman Catholic,3,"Post Leopold there is unification with Austria, even if titles may be confused. ",,,0,Yes,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,DNE,Never,DNE,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Yes,DNE,Yes,Never,Never,DNE,Never,Never,Never,DNE,Never,Yes,Never,Never,Never,DNE,Never,Yes,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,Never,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Kingdom_of_Hungary,https://en.wikipedia.org/wiki/Kingdom_of_Hungary
Duchy of Limburg,105,M,William I,565,Orange-Nassau,,,1839,October,1840,,,,,,,,,,,,,,,,,,,,,,,1,,,,Limbourg,"50,620312","5,941893",Roman Catholic,5,"Ruled in PU with the crown of holland; Kings, Rulers, and Statesmen, 1976, Egan, Hintz, and Wise, P. 298-299; Adjudicated permanent Personal Union after the first ruler",,,1,Never,Yes,DNE,DNE,DNE,Never,Never,Never,Never,Never,Never,Never,Never,Yes,DNE,DNE,Never,DNE,DNE,DNE,No,DNE,DNE,DNE,Never,DNE,DNE,DNE,Never,Never,DNE,Never,DNE,DNE,DNE,Never,DNE,Never,Never,Never,DNE,DNE,Never,Never,Never,DNE,DNE,DNE,DNE,Never,Never,Never,Never,Yes,DNE,Never,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Duchy_of_Limburg,https://en.wikipedia.org/wiki/Duchy_of_Limburg
Duchy of Luxembourg,106,M,Guillaume I,565,Orange-Nassau,,,1815,June,1830,,,,,,,,,,,,,,,,,,,,,,,1,,,,Luxembourg,"49,815273","6,129583",Roman Catholic,1,,,,1,Never,No,DNE,DNE,Never,DNE,Never,Never,Never,Never,Never,Never,Never,Yes,DNE,DNE,Yes,DNE,DNE,DNE,Never,DNE,Never,DNE,Never,DNE,DNE,DNE,Never,Never,DNE,Never,DNE,Never,DNE,Never,DNE,Never,Never,Never,DNE,DNE,Never,Never,Never,DNE,DNE,DNE,DNE,Never,DNE,Never,Never,Yes,DNE,Never,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Duchy_of_Luxemburg,https://en.wikipedia.org/wiki/Duchy_of_Luxemburg
Duchy of Luxembourg,106,M,Guillaume I,565,Orange-Nassau,,June,1830,,1839,,,,,,,,,,,,,,,,,,,,,,,1,,,,Luxembourg,"49,815273","6,129583",Roman Catholic,1,,,,1,Never,Yes,DNE,DNE,Never,DNE,Never,Never,Never,Never,Never,Never,Never,Yes,DNE,DNE,Yes,DNE,DNE,DNE,Never,DNE,Never,DNE,Never,DNE,DNE,DNE,Never,Never,Never,Never,DNE,DNE,DNE,Never,DNE,Never,Never,Never,DNE,DNE,Never,Never,Never,DNE,DNE,DNE,DNE,Never,DNE,Never,Never,No,DNE,Never,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Duchy_of_Luxemburg,https://en.wikipedia.org/wiki/Duchy_of_Luxemburg
Duchy of Luxembourg,106,M,Guillaume I,565,Orange-Nassau,,,1839,October,1840,,,,,,,,,,,,,,,,,,,,,,,,,,,Luxembourg,"49,815273","6,129583",Roman Catholic,1,,,,1,Never,Yes,DNE,DNE,Never,Never,Never,Never,Never,Never,Never,Never,Never,Yes,DNE,DNE,Yes,DNE,DNE,DNE,Never,DNE,Never,DNE,Never,DNE,DNE,DNE,Never,Never,Never,Never,DNE,DNE,DNE,Never,DNE,Never,Never,Never,DNE,DNE,Never,Never,Never,DNE,DNE,DNE,DNE,Never,DNE,Never,Never,No,DNE,Never,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Duchy_of_Luxemburg,https://en.wikipedia.org/wiki/Duchy_of_Luxemburg
Duchy of Luxembourg,106,M,Guillaume II,652,Orange-Nassau,,October,1840,March,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,Luxembourg,"49,815273","6,129583",Roman Catholic,1,,,,1,Never,Yes,DNE,DNE,Never,Never,Never,Never,Never,Never,Never,Never,Never,Yes,DNE,DNE,Yes,DNE,DNE,DNE,Never,DNE,Never,DNE,Never,DNE,DNE,DNE,Never,Never,Never,Never,DNE,DNE,DNE,Never,DNE,Never,Never,Never,DNE,DNE,Never,Never,Never,DNE,DNE,DNE,DNE,Never,DNE,Never,Never,No,DNE,Never,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Duchy_of_Luxemburg,https://en.wikipedia.org/wiki/Duchy_of_Luxemburg
Duchy of Luxembourg,106,M,Guillaume III,655,Orange-Nassau,,March,1849,December,1852,,,,,,,,,,,,,,,,,,,,,,,,,,,Luxembourg,"49,815273","6,129583",Roman Catholic,1,,,,1,Never,Yes,DNE,DNE,Never,Never,DNE,Never,Never,Never,Never,Never,Never,Yes,DNE,DNE,DNE,Yes,DNE,DNE,Never,DNE,Never,DNE,Never,DNE,Never,DNE,Never,Never,Never,Never,DNE,DNE,DNE,Never,DNE,Never,Never,Never,DNE,DNE,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,No,DNE,Never,Never,DNE,DNE,Never,https://en.wikipedia.org/wiki/Duchy_of_Luxemburg,https://en.wikipedia.org/wiki/Duchy_of_Luxemburg
Duchy of Luxembourg,106,M,Guillaume III,655,Orange-Nassau,,December,1852,July,1870,,,,,,,,,,,,,,,,,,,,,,,,,,,Luxembourg,"49,815273","6,129583",Roman Catholic,1,,,,1,Never,Yes,DNE,DNE,Never,Never,DNE,Never,Never,Never,Never,Never,Never,Yes,DNE,DNE,DNE,DNE,Yes,DNE,Never,DNE,Never,DNE,Never,DNE,Never,DNE,Never,Never,Never,Never,DNE,DNE,DNE,Never,DNE,Never,Never,Never,DNE,DNE,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,No,DNE,Never,Never,DNE,DNE,Never,https://en.wikipedia.org/wiki/Duchy_of_Luxemburg,https://en.wikipedia.org/wiki/Duchy_of_Luxemburg
